order_id;user_id;num_of_item
85666;68635;4
85843;68781;4
85986;68898;4
86049;68957;4
86248;69107;4
86464;69282;4
86828;69579;4
87049;69746;4
87227;69902;4
87285;69948;4
87370;70025;4
87395;70042;4
87669;70254;4
87752;70321;4
87885;70423;4
87945;70472;4
88089;70599;4
88194;70661;4
88198;70663;4
88493;70902;4
88555;70946;4
88926;71244;4
88927;71244;4
89213;71462;4
89246;71489;4
89459;71664;4
89474;71681;4
89496;71700;4
89701;71872;4
89818;71975;4
89921;72062;4
90170;72260;4
90201;72287;4
90390;72430;4
91032;72964;4
91065;72995;4
91332;73201;4
91362;73227;4
91514;73352;4
91584;73416;4
91849;73628;4
91877;73662;4
91889;73672;4
92017;73771;4
92129;73853;4
92299;73989;4
92382;74052;4
92507;74149;4
92567;74205;4
92588;74227;4
92644;74270;4
92673;74292;4
92764;74364;4
92768;74370;4
93370;74862;4
93436;74905;4
93464;74922;4
93938;75324;4
94015;75386;4
94028;75400;4
94130;75473;4
94601;75876;4
94801;76018;4
94832;76039;4
94868;76066;4
94991;76167;4
95139;76271;4
95262;76364;4
95458;76523;4
95536;76596;4
95578;76627;4
95938;76910;4
96080;77019;4
96197;77117;4
96379;77266;4
96429;77314;4
96946;77732;4
97016;77791;4
97496;78185;4
98248;78787;4
98317;78843;4
98634;79109;4
98888;79289;4
98921;79309;4
99074;79443;4
99176;79529;4
99479;79772;4
99557;79844;4
99636;79898;4
99759;80006;4
100122;80303;4
100174;80343;4
100472;80592;4
100754;80805;4
101044;81053;4
101052;81056;4
101306;81273;4
101325;81288;4
101328;81293;4
101379;81331;4
101418;81369;4
101660;81567;4
102143;81955;4
102231;82020;4
102354;82129;4
102526;82258;4
102559;82288;4
102644;82343;4
102730;82409;4
103051;82658;4
103294;82859;4
103575;83083;4
103621;83121;4
103815;83271;4
103992;83417;4
104139;83529;4
104149;83540;4
104180;83563;4
104402;83748;4
104873;84136;4
105105;84331;4
105130;84354;4
105236;84450;4
105275;84476;4
105446;84609;4
105519;84658;4
105547;84687;4
105549;84687;4
105596;84729;4
106101;85137;4
106218;85230;4
106230;85240;4
106278;85273;4
106385;85363;4
106677;85598;4
106713;85626;4
106779;85673;4
107636;86339;4
107742;86420;4
107774;86440;4
107783;86443;4
107839;86486;4
107934;86564;4
108020;86627;4
108088;86689;4
108115;86709;4
108927;87366;4
108931;87367;4
109153;87549;4
109569;87881;4
109859;88121;4
109896;88147;4
109952;88191;4
110129;88343;4
110249;88447;4
110547;88687;4
110698;88807;4
111115;89125;4
111538;89481;4
111993;89827;4
112342;90097;4
112483;90214;4
112729;90419;4
113003;90663;4
113210;90836;4
113333;90929;4
113923;91389;4
114015;91468;4
114098;91533;4
114188;91595;4
114282;91678;4
114928;92209;4
115162;92409;4
115247;92470;4
115361;92555;4
115386;92576;4
115387;92576;4
115466;92634;4
115584;92736;4
115737;92856;4
116105;93140;4
116357;93342;4
116381;93364;4
116516;93472;4
116663;93601;4
116685;93611;4
116735;93652;4
117030;93894;4
117058;93915;4
117092;93944;4
117095;93944;4
117446;94219;4
117481;94243;4
117559;94311;4
118140;94800;4
118185;94841;4
118187;94841;4
118295;94924;4
118500;95094;4
118514;95106;4
118612;95172;4
118986;95504;4
119329;95781;4
119593;95990;4
119647;96038;4
120196;96466;4
120480;96704;4
120596;96789;4
120651;96838;4
120995;97107;4
121123;97205;4
121125;97206;4
121273;97312;4
121312;97339;4
121520;97501;4
121952;97838;4
122386;98187;4
122456;98229;4
122834;98543;4
123001;98673;4
123033;98698;4
123172;98818;4
123281;98911;4
123350;98968;4
123514;99092;4
123535;99107;4
123572;99134;4
123596;99157;4
123958;99446;4
124014;99490;4
124350;99769;4
32;34;4
109;93;4
175;141;4
190;151;4
304;251;4
352;281;4
364;291;4
608;471;4
666;515;4
1001;795;4
1387;1105;4
1475;1173;4
1596;1258;4
1653;1296;4
1776;1388;4
2635;2080;4
2722;2151;4
2834;2228;4
3724;2951;4
3924;3092;4
3987;3149;4
4071;3218;4
4172;3298;4
4411;3484;4
4608;3651;4
4639;3680;4
4699;3729;4
4858;3869;4
5171;4120;4
5207;4142;4
5264;4188;4
5334;4248;4
5384;4284;4
5443;4321;4
5453;4328;4
5497;4373;4
5682;4510;4
5819;4634;4
5969;4743;4
6321;5028;4
6399;5093;4
6608;5264;4
6831;5452;4
6908;5519;4
6924;5535;4
6972;5579;4
6982;5589;4
7063;5658;4
7199;5774;4
7217;5788;4
7226;5794;4
7378;5917;4
7392;5927;4
7485;6000;4
7593;6090;4
7699;6170;4
7800;6268;4
7921;6355;4
8091;6488;4
8225;6599;4
8283;6646;4
8360;6704;4
8426;6755;4
8476;6804;4
8861;7088;4
9014;7207;4
9552;7648;4
9719;7776;4
9744;7797;4
10250;8201;4
10251;8201;4
10383;8308;4
10525;8420;4
10933;8748;4
11064;8849;4
11123;8896;4
11176;8936;4
11726;9368;4
11871;9495;4
11960;9577;4
12061;9654;4
12213;9779;4
12247;9802;4
12319;9857;4
12448;9952;4
12507;9995;4
12511;9999;4
12530;10013;4
12572;10044;4
12672;10124;4
12704;10140;4
12950;10326;4
12952;10330;4
13025;10393;4
13042;10405;4
13057;10415;4
13226;10538;4
13383;10656;4
13539;10777;4
13616;10840;4
13637;10855;4
13871;11050;4
14323;11401;4
14386;11449;4
14452;11506;4
14536;11570;4
14594;11612;4
14739;11755;4
15098;12037;4
15148;12074;4
15262;12173;4
15263;12173;4
15306;12212;4
15589;12455;4
15681;12538;4
15700;12549;4
15772;12599;4
16005;12774;4
16047;12806;4
16267;12977;4
16280;12987;4
16287;12991;4
16372;13061;4
16549;13209;4
16641;13289;4
16680;13324;4
16829;13442;4
17206;13735;4
17281;13800;4
17478;13964;4
17642;14104;4
17695;14148;4
17701;14151;4
18026;14417;4
18083;14471;4
18126;14510;4
18134;14516;4
18320;14657;4
18419;14734;4
18630;14907;4
18666;14937;4
18855;15079;4
18940;15150;4
19014;15214;4
19246;15410;4
19436;15562;4
19443;15567;4
19512;15633;4
19622;15723;4
19941;15948;4
20001;15999;4
20018;16007;4
20178;16134;4
20270;16219;4
20361;16291;4
20485;16379;4
21017;16800;4
21266;17002;4
21431;17139;4
21480;17175;4
21862;17465;4
22091;17651;4
22154;17707;4
22326;17839;4
22353;17863;4
22693;18135;4
22701;18145;4
22995;18371;4
23023;18396;4
23084;18447;4
23110;18470;4
23421;18717;4
23514;18785;4
23595;18842;4
23603;18846;4
23661;18894;4
23786;18979;4
23932;19101;4
24171;19297;4
24266;19376;4
24293;19401;4
24448;19521;4
24522;19588;4
24530;19591;4
24540;19597;4
24566;19626;4
24728;19756;4
24762;19776;4
24880;19871;4
24968;19952;4
25081;20039;4
25094;20046;4
25191;20119;4
25334;20233;4
25342;20237;4
25527;20391;4
25557;20414;4
25884;20705;4
26197;20960;4
26433;21157;4
26510;21215;4
26699;21382;4
26919;21570;4
26990;21630;4
27470;21994;4
27818;22261;4
27947;22360;4
28081;22455;4
28176;22536;4
28327;22667;4
28650;22933;4
28675;22961;4
28686;22967;4
28694;22970;4
28711;22984;4
29055;23254;4
29310;23452;4
29457;23570;4
29541;23631;4
29623;23700;4
29637;23710;4
29674;23737;4
29836;23878;4
29852;23895;4
30016;24031;4
30059;24072;4
30174;24177;4
30353;24332;4
30462;24424;4
30557;24503;4
30651;24572;4
30870;24732;4
30939;24788;4
31034;24864;4
31051;24880;4
31067;24895;4
31175;24977;4
31393;25153;4
31626;25325;4
31632;25332;4
31694;25381;4
31729;25399;4
31756;25423;4
31784;25442;4
32013;25626;4
32116;25700;4
32434;25970;4
32437;25973;4
32498;26029;4
32556;26067;4
32578;26088;4
32688;26180;4
32689;26181;4
32782;26254;4
33140;26530;4
33224;26600;4
33373;26715;4
33430;26763;4
33979;27201;4
34236;27402;4
34668;27754;4
34714;27787;4
34716;27787;4
34805;27854;4
34811;27865;4
34858;27902;4
35132;28113;4
35232;28193;4
35441;28349;4
35503;28395;4
35516;28410;4
35889;28719;4
35910;28735;4
36090;28873;4
36366;29090;4
36595;29271;4
36619;29290;4
36677;29338;4
36799;29421;4
37021;29597;4
37107;29667;4
37195;29756;4
37278;29821;4
37285;29828;4
37301;29843;4
37362;29899;4
37468;29976;4
37578;30070;4
37815;30265;4
37828;30272;4
37860;30297;4
38072;30466;4
38252;30601;4
38348;30679;4
38444;30770;4
38681;30950;4
38765;31015;4
38857;31110;4
39343;31492;4
39776;31862;4
40088;32121;4
40227;32247;4
40438;32414;4
40693;32610;4
40816;32704;4
40855;32734;4
41167;32991;4
41173;32994;4
41287;33080;4
41291;33084;4
41330;33116;4
41520;33271;4
41528;33274;4
41619;33347;4
41691;33400;4
41799;33486;4
41874;33537;4
42178;33786;4
42199;33802;4
42214;33811;4
42250;33838;4
42393;33948;4
42488;34027;4
42516;34054;4
42545;34074;4
42548;34080;4
42679;34192;4
42996;34445;4
43004;34453;4
43184;34602;4
43191;34610;4
43232;34643;4
43241;34649;4
43413;34786;4
43424;34796;4
43452;34824;4
43776;35087;4
43961;35254;4
44006;35291;4
44284;35528;4
44605;35789;4
44613;35796;4
44716;35881;4
44799;35942;4
45155;36243;4
45489;36526;4
45755;36735;4
46288;37142;4
46442;37260;4
46887;37614;4
47258;37907;4
47324;37954;4
47380;38006;4
47563;38152;4
47579;38165;4
47757;38329;4
47939;38461;4
48685;39076;4
48792;39156;4
48838;39193;4
48920;39261;4
48964;39301;4
49165;39479;4
49198;39505;4
49473;39740;4
49494;39758;4
49529;39788;4
49602;39843;4
49945;40127;4
50070;40232;4
50170;40319;4
50352;40465;4
50482;40575;4
50556;40640;4
50836;40858;4
50988;40982;4
51287;41229;4
51321;41260;4
51481;41384;4
51562;41440;4
51681;41540;4
51690;41542;4
51916;41737;4
52253;42026;4
52413;42149;4
52565;42272;4
52614;42309;4
52748;42405;4
52903;42526;4
53304;42855;4
53537;43045;4
53633;43125;4
53662;43151;4
53726;43212;4
53860;43323;4
53864;43327;4
54006;43428;4
54168;43556;4
54234;43602;4
54370;43724;4
54987;44195;4
55671;44716;4
55712;44750;4
55953;44950;4
55990;44979;4
56061;45020;4
56231;45154;4
56281;45196;4
56376;45270;4
56578;45443;4
56598;45457;4
56977;45765;4
57113;45870;4
57195;45930;4
58067;46636;4
58098;46663;4
58437;46933;4
58650;47098;4
58698;47137;4
58867;47278;4
59039;47414;4
59060;47432;4
59199;47545;4
59246;47587;4
59337;47657;4
59366;47678;4
59399;47703;4
59544;47824;4
59736;47974;4
59953;48145;4
60104;48272;4
60105;48272;4
60216;48372;4
60224;48377;4
60449;48542;4
60534;48605;4
60629;48683;4
60639;48692;4
60821;48843;4
60965;48951;4
61056;49035;4
61068;49046;4
61164;49132;4
61323;49255;4
61376;49292;4
61467;49359;4
61697;49548;4
62100;49872;4
62148;49908;4
62249;49993;4
62306;50037;4
62328;50053;4
62353;50073;4
62376;50095;4
62377;50095;4
62425;50131;4
62528;50224;4
62676;50351;4
62816;50473;4
63078;50665;4
63443;50933;4
63576;51040;4
63710;51153;4
64556;51818;4
64683;51937;4
65042;52226;4
65510;52605;4
65947;52971;4
66175;53148;4
66288;53230;4
66310;53244;4
66349;53275;4
66382;53295;4
66419;53328;4
66454;53356;4
66675;53529;4
66787;53614;4
66801;53626;4
66822;53640;4
66918;53711;4
67264;54012;4
67341;54080;4
67678;54341;4
67758;54400;4
67780;54415;4
67850;54468;4
68459;54960;4
68678;55123;4
68888;55301;4
68910;55313;4
69014;55386;4
69138;55497;4
69600;55878;4
69607;55882;4
69713;55962;4
69746;55989;4
69846;56074;4
69849;56076;4
69961;56153;4
69982;56169;4
70122;56267;4
70187;56325;4
70288;56413;4
70297;56422;4
70343;56459;4
70384;56494;4
70392;56501;4
70395;56506;4
70744;56795;4
70813;56855;4
71119;57103;4
71175;57136;4
71341;57267;4
71476;57382;4
71565;57447;4
71571;57450;4
71619;57479;4
71830;57656;4
72174;57941;4
72340;58105;4
72441;58189;4
72536;58269;4
72618;58327;4
72623;58330;4
72629;58334;4
72800;58466;4
72820;58484;4
72826;58486;4
72922;58564;4
72955;58590;4
72978;58612;4
73091;58707;4
73126;58737;4
73181;58779;4
73432;58995;4
73441;59005;4
73591;59142;4
73746;59246;4
73775;59265;4
73909;59368;4
73937;59388;4
74189;59572;4
74271;59632;4
74441;59768;4
74633;59919;4
74704;59975;4
74748;60020;4
74837;60091;4
75095;60293;4
75220;60382;4
75374;60505;4
75678;60752;4
75772;60829;4
76007;61017;4
76325;61252;4
76351;61273;4
76625;61469;4
76718;61549;4
76861;61659;4
77029;61820;4
77177;61927;4
77407;62098;4
77483;62156;4
77740;62363;4
77882;62471;4
77948;62531;4
78016;62595;4
78281;62806;4
78720;63145;4
79079;63430;4
79293;63602;4
79331;63636;4
79460;63735;4
79509;63779;4
79656;63897;4
79805;63993;4
80171;64279;4
80197;64297;4
80226;64319;4
80605;64627;4
80611;64630;4
80629;64639;4
80700;64697;4
80957;64889;4
81017;64946;4
81195;65083;4
81387;65249;4
81408;65265;4
81714;65508;4
81727;65520;4
81733;65525;4
81843;65619;4
82220;65918;4
82223;65919;4
82489;66140;4
82891;66429;4
82990;66516;4
83041;66557;4
83206;66684;4
83239;66710;4
83507;66930;4
83534;66951;4
83583;66994;4
83724;67102;4
83959;67285;4
84026;67334;4
84086;67374;4
84123;67403;4
84135;67416;4
84158;67436;4
84166;67443;4
84233;67491;4
84384;67603;4
84433;67638;4
84442;67649;4
84599;67770;4
84993;68092;4
85050;68133;4
85142;68210;4
85277;68315;4
85325;68350;4
85341;68359;4
85630;68603;4
85673;68639;4
86031;68940;4
86107;68993;4
86128;69011;4
86397;69230;4
86476;69293;4
86713;69479;4
86739;69505;4
86804;69553;4
86869;69614;4
86915;69643;4
87237;69910;4
87583;70182;4
87701;70275;4
87785;70342;4
88122;70620;4
88130;70624;4
88193;70660;4
88273;70731;4
88296;70753;4
88325;70776;4
88349;70802;4
88406;70838;4
88511;70914;4
89094;71381;4
89167;71436;4
89271;71513;4
89442;71646;4
89649;71815;4
89705;71874;4
89996;72126;4
90033;72154;4
90099;72206;4
90107;72215;4
90143;72242;4
90236;72313;4
90345;72387;4
90347;72387;4
90407;72446;4
90451;72481;4
90630;72625;4
90648;72642;4
90685;72671;4
90802;72766;4
91344;73211;4
91505;73347;4
91556;73392;4
91672;73485;4
92134;73856;4
92224;73923;4
92277;73969;4
92323;74004;4
92630;74257;4
92705;74317;4
92758;74358;4
92833;74424;4
92849;74432;4
93007;74566;4
93239;74760;4
93304;74808;4
93655;75091;4
93741;75159;4
93836;75237;4
93898;75295;4
94018;75388;4
94070;75424;4
94073;75426;4
94150;75493;4
94162;75502;4
94198;75537;4
94206;75543;4
94308;75639;4
94318;75649;4
94462;75754;4
94963;76147;4
95084;76231;4
95096;76243;4
95291;76386;4
95827;76819;4
96035;76980;4
96052;76995;4
96151;77077;4
96264;77172;4
96340;77232;4
96374;77262;4
96399;77281;4
96447;77326;4
96658;77498;4
96740;77568;4
96815;77621;4
96859;77655;4
96863;77658;4
96917;77712;4
97101;77860;4
97234;77970;4
97277;77997;4
97432;78128;4
97694;78333;4
97847;78458;4
97881;78477;4
97926;78514;4
97962;78544;4
98020;78594;4
98059;78633;4
98063;78636;4
98175;78718;4
98380;78893;4
98432;78944;4
98760;79185;4
98874;79278;4
98909;79302;4
98982;79355;4
99023;79388;4
99232;79570;4
99278;79606;4
99350;79663;4
99565;79851;4
99654;79920;4
99743;79993;4
99900;80125;4
99923;80146;4
99988;80196;4
100045;80239;4
100046;80239;4
100121;80302;4
100370;80511;4
100402;80536;4
100405;80538;4
100462;80587;4
100559;80659;4
100730;80786;4
100772;80822;4
100781;80827;4
100782;80830;4
100883;80914;4
100885;80915;4
101601;81518;4
101707;81605;4
102037;81886;4
102419;82181;4
102499;82244;4
102671;82361;4
102992;82615;4
103033;82645;4
103062;82671;4
103135;82724;4
103154;82742;4
103328;82889;4
103383;82932;4
103408;82957;4
103472;82998;4
103561;83071;4
103776;83241;4
103937;83379;4
104134;83528;4
104342;83688;4
104428;83762;4
104447;83771;4
104551;83858;4
104652;83944;4
104945;84197;4
105014;84254;4
105027;84267;4
105350;84536;4
105610;84740;4
105713;84821;4
105785;84868;4
105925;84981;4
105994;85040;4
106042;85078;4
106104;85140;4
106200;85217;4
106205;85221;4
106238;85245;4
106414;85386;4
106467;85429;4
106530;85469;4
106764;85664;4
106864;85740;4
106984;85843;4
106990;85848;4
107020;85877;4
107146;85978;4
107181;85998;4
107222;86028;4
107341;86128;4
107351;86133;4
107574;86298;4
107661;86354;4
107677;86368;4
108202;86778;4
108434;86972;4
108902;87351;4
109088;87497;4
109094;87501;4
109114;87516;4
109123;87525;4
109159;87552;4
109164;87555;4
109230;87598;4
109441;87788;4
109642;87941;4
109766;88045;4
109769;88048;4
109863;88122;4
109885;88140;4
109955;88195;4
110102;88318;4
110122;88341;4
110161;88367;4
110185;88390;4
110202;88405;4
110207;88409;4
110420;88581;4
110689;88802;4
110928;88988;4
111080;89104;4
111195;89200;4
111209;89214;4
111269;89266;4
111326;89305;4
111329;89308;4
111627;89551;4
111728;89616;4
111790;89661;4
111800;89672;4
111846;89707;4
111877;89730;4
111954;89793;4
112070;89888;4
112137;89943;4
112171;89967;4
112404;90156;4
112447;90186;4
112715;90410;4
113286;90887;4
113370;90955;4
113384;90963;4
113520;91073;4
114069;91506;4
114200;91606;4
114220;91618;4
114255;91652;4
114342;91728;4
114393;91766;4
114443;91810;4
114951;92231;4
114962;92239;4
114976;92252;4
115048;92311;4
115353;92548;4
115561;92716;4
115669;92812;4
115703;92834;4
115863;92945;4
116018;93074;4
116157;93181;4
116523;93477;4
116804;93706;4
116822;93718;4
116824;93719;4
116926;93815;4
117022;93887;4
117154;93991;4
117351;94146;4
117355;94147;4
117397;94179;4
117513;94272;4
117634;94371;4
117850;94549;4
117899;94592;4
118005;94684;4
118256;94894;4
118399;95019;4
118423;95035;4
118532;95120;4
118714;95263;4
118916;95441;4
119071;95573;4
119699;96089;4
119712;96101;4
119723;96109;4
119739;96120;4
119958;96278;4
120252;96514;4
120343;96585;4
120473;96698;4
120877;97015;4
120903;97031;4
120989;97102;4
121016;97126;4
121076;97171;4
121158;97232;4
121173;97247;4
121206;97267;4
121729;97674;4
121784;97712;4
122031;97902;4
122087;97955;4
122190;98037;4
122225;98063;4
122347;98159;4
122496;98261;4
122582;98328;4
122847;98550;4
123185;98830;4
123252;98882;4
123468;99058;4
123565;99131;4
123668;99209;4
123696;99231;4
123722;99248;4
123872;99365;4
123928;99413;4
123988;99472;4
124024;99496;4
124099;99560;4
124286;99707;4
124386;99795;4
179;143;4
222;179;4
342;273;4
658;508;4
853;659;4
1768;1381;4
1829;1433;4
1954;1538;4
2045;1615;4
2099;1659;4
2169;1708;4
2342;1846;4
2533;2003;4
2684;2113;4
2854;2250;4
2956;2335;4
3047;2408;4
3418;2705;4
3472;2751;4
3719;2949;4
3940;3106;4
4045;3195;4
4140;3270;4
4182;3308;4
4287;3383;4
4408;3481;4
4467;3522;4
4567;3615;4
4673;3702;4
4798;3823;4
4802;3828;4
4920;3915;4
4962;3944;4
5073;4041;4
5156;4108;4
5396;4289;4
5466;4340;4
5690;4515;4
5852;4655;4
6714;5352;4
6760;5389;4
7085;5676;4
7114;5703;4
7379;5918;4
7701;6171;4
7825;6284;4
7965;6392;4
8337;6681;4
8378;6718;4
8671;6947;4
8744;7009;4
8767;7022;4
8792;7036;4
8810;7049;4
8812;7050;4
8887;7106;4
8985;7182;4
9141;7322;4
9164;7339;4
9224;7393;4
9374;7500;4
9675;7749;4
9677;7750;4
9915;7926;4
10060;8043;4
10277;8224;4
10480;8387;4
10539;8432;4
10918;8735;4
10929;8747;4
11041;8829;4
11193;8952;4
11232;8979;4
11388;9105;4
11942;9568;4
12125;9706;4
12128;9707;4
12163;9741;4
12260;9814;4
12540;10021;4
12681;10127;4
12929;10307;4
12969;10340;4
13331;10621;4
13542;10779;4
13719;10922;4
13827;11016;4
14050;11188;4
14128;11261;4
14400;11456;4
14405;11460;4
14416;11467;4
14503;11545;4
15261;12173;4
15439;12333;4
15442;12335;4
15460;12350;4
16182;12906;4
16230;12942;4
16533;13196;4
16839;13451;4
17240;13758;4
17405;13898;4
17437;13933;4
17488;13976;4
17587;14061;4
17862;14289;4
17933;14346;4
18251;14607;4
18364;14694;4
18467;14772;4
18673;14947;4
18747;15004;4
18971;15182;4
19108;15282;4
19345;15479;4
19378;15510;4
19468;15595;4
19773;15832;4
19880;15904;4
19899;15921;4
19990;15989;4
20103;16068;4
20145;16105;4
20183;16137;4
20462;16362;4
20854;16666;4
20966;16760;4
21390;17109;4
22053;17620;4
22265;17795;4
22461;17952;4
22650;18101;4
22740;18176;4
22997;18372;4
23044;18418;4
23235;18567;4
23345;18655;4
23501;18774;4
23515;18786;4
23787;18979;4
23832;19024;4
24155;19287;4
24221;19339;4
24521;19587;4
24875;19868;4
24949;19935;4
24982;19962;4
25328;20230;4
25394;20279;4
25483;20354;4
25609;20465;4
25829;20652;4
25934;20746;4
26046;20842;4
26215;20974;4
26379;21108;4
26448;21166;4
26555;21255;4
26777;21451;4
26970;21614;4
27000;21637;4
27456;21985;4
27845;22285;4
27936;22353;4
27941;22356;4
27946;22360;4
28227;22576;4
28380;22697;4
28484;22798;4
28522;22830;4
28581;22871;4
28678;22961;4
28891;23125;4
29145;23327;4
29351;23484;4
29445;23561;4
29527;23623;4
29542;23631;4
29659;23727;4
29704;23763;4
29885;23915;4
30158;24159;4
30296;24286;4
30523;24471;4
30845;24714;4
30851;24717;4
30988;24825;4
31029;24859;4
31078;24902;4
31177;24977;4
31293;25073;4
31576;25289;4
31591;25299;4
31783;25442;4
32002;25614;4
32003;25616;4
32037;25646;4
32225;25794;4
32308;25871;4
32527;26048;4
32691;26181;4
32704;26189;4
32740;26216;4
32906;26336;4
32929;26352;4
33161;26550;4
33182;26569;4
33519;26831;4
33525;26835;4
33648;26922;4
33702;26973;4
33765;27023;4
33824;27076;4
34316;27459;4
34334;27470;4
34557;27648;4
34675;27760;4
34948;27976;4
35229;28191;4
35244;28201;4
35306;28248;4
35689;28542;4
35777;28620;4
35811;28650;4
35850;28687;4
35993;28802;4
36038;28831;4
36241;29004;4
36271;29028;4
36297;29045;4
36701;29355;4
36774;29406;4
36929;29520;4
37399;29928;4
37734;30194;4
37802;30256;4
37831;30275;4
37857;30293;4
37926;30349;4
38288;30632;4
38428;30754;4
38580;30872;4
38827;31081;4
39128;31311;4
39204;31366;4
39327;31474;4
39512;31623;4
39519;31629;4
39524;31635;4
39705;31795;4
39904;31965;4
39923;31982;4
40268;32277;4
40517;32474;4
40653;32579;4
40710;32622;4
40972;32841;4
41637;33359;4
41964;33611;4
42033;33667;4
42220;33813;4
42271;33851;4
42591;34122;4
42710;34209;4
42748;34240;4
42921;34377;4
42953;34405;4
43028;34474;4
43213;34628;4
43216;34629;4
43233;34644;4
43290;34691;4
43507;34871;4
43511;34875;4
43908;35204;4
44072;35346;4
44484;35684;4
44650;35823;4
44707;35874;4
44958;36070;4
45082;36185;4
45192;36268;4
45209;36285;4
45301;36365;4
45415;36463;4
45438;36483;4
45468;36510;4
45943;36873;4
46076;36986;4
46314;37160;4
46317;37163;4
46332;37175;4
46395;37221;4
46592;37372;4
46596;37376;4
46910;37630;4
47122;37803;4
47159;37830;4
47279;37926;4
47500;38107;4
47509;38113;4
47515;38117;4
47572;38161;4
48129;38618;4
48209;38679;4
48368;38825;4
48938;39276;4
48942;39282;4
49166;39479;4
49167;39480;4
49285;39573;4
49621;39870;4
49675;39915;4
49722;39955;4
49742;39973;4
50250;40374;4
50491;40584;4
50609;40683;4
50617;40690;4
50863;40881;4
51205;41170;4
51336;41272;4
51971;41784;4
52474;42201;4
52777;42424;4
53035;42638;4
53109;42698;4
53292;42845;4
54090;43498;4
54414;43762;4
54542;43852;4
54615;43898;4
54669;43940;4
54792;44046;4
54825;44073;4
55498;44586;4
56630;45489;4
57007;45788;4
57139;45891;4
57300;46022;4
58645;47092;4
58668;47112;4
58775;47197;4
59053;47429;4
59192;47543;4
59214;47554;4
59215;47554;4
59262;47598;4
59335;47654;4
59398;47703;4
59782;48007;4
59855;48065;4
60444;48540;4
60843;48861;4
60929;48922;4
61026;49011;4
61302;49241;4
61373;49289;4
61411;49312;4
61562;49441;4
61705;49556;4
62152;49913;4
62383;50099;4
62394;50109;4
62433;50138;4
62552;50246;4
62735;50398;4
62918;50542;4
63077;50664;4
63119;50700;4
63141;50720;4
63150;50724;4
63312;50847;4
63386;50899;4
63629;51085;4
63685;51138;4
63876;51291;4
64078;51451;4
64133;51491;4
64227;51556;4
64619;51877;4
64749;51995;4
64818;52055;4
64880;52102;4
64908;52117;4
65028;52216;4
65218;52377;4
65434;52549;4
65463;52574;4
65695;52765;4
65904;52932;4
66096;53091;4
66101;53094;4
66211;53171;4
66565;53446;4
66776;53605;4
66777;53605;4
66778;53605;4
66785;53612;4
66935;53726;4
67057;53828;4
67386;54116;4
67537;54229;4
67899;54508;4
67961;54556;4
68096;54663;4
68266;54799;4
68292;54819;4
68861;55279;4
69060;55416;4
69066;55421;4
69242;55583;4
69298;55631;4
69332;55654;4
69450;55762;4
69656;55919;4
69722;55969;4
69755;55998;4
69836;56063;4
69840;56066;4
69841;56069;4
69898;56110;4
70224;56360;4
70264;56395;4
70354;56470;4
70467;56558;4
70602;56665;4
70758;56805;4
70957;56973;4
71219;57174;4
71235;57186;4
71431;57345;4
71676;57527;4
71848;57674;4
72024;57809;4
72172;57940;4
72338;58103;4
72346;58113;4
72391;58148;4
72468;58215;4
72601;58311;4
72666;58363;4
72957;58592;4
73033;58663;4
73233;58834;4
73247;58844;4
73368;58940;4
73523;59075;4
73879;59341;4
73891;59350;4
73900;59358;4
74060;59468;4
74061;59468;4
74133;59523;4
74246;59611;4
74274;59634;4
74315;59664;4
74363;59703;4
75205;60372;4
75346;60482;4
75502;60611;4
75788;60840;4
75795;60848;4
76021;61032;4
76054;61059;4
76137;61115;4
76409;61308;4
76415;61312;4
76462;61348;4
76525;61404;4
76640;61482;4
76875;61672;4
76962;61755;4
77395;62088;4
77497;62167;4
77686;62327;4
77747;62370;4
77805;62422;4
77828;62443;4
77866;62462;4
77877;62469;4
77978;62555;4
78057;62627;4
78273;62800;4
78526;62995;4
78572;63025;4
78588;63038;4
79054;63414;4
79126;63465;4
79154;63490;4
79455;63733;4
79711;63932;4
79720;63941;4
79777;63970;4
79942;64103;4
80062;64191;4
80161;64270;4
80322;64400;4
80488;64530;4
80531;64570;4
80609;64630;4
80735;64726;4
80821;64786;4
80883;64836;4
81024;64952;4
81066;64986;4
81147;65045;4
81192;65079;4
81466;65304;4
81729;65523;4
81796;65581;4
82178;65882;4
82507;66149;4
82585;66197;4
82881;66422;4
82988;66513;4
83038;66556;4
83090;66596;4
83596;67005;4
83805;67171;4
83815;67179;4
84131;67413;4
84323;67556;4
84729;67879;4
84840;67977;4
85463;68459;4
85466;68461;4
85639;68611;4
85845;68783;4
85876;68807;4
86025;68935;4
86252;69110;4
86347;69184;4
86370;69208;4
86474;69292;4
86606;69395;4
86612;69399;4
86641;69422;4
86657;69435;4
86701;69467;4
86710;69475;4
86967;69677;4
87802;70360;4
87869;70412;4
87962;70486;4
88144;70630;4
88206;70670;4
88470;70885;4
88625;71004;4
88735;71101;4
89313;71547;4
89356;71585;4
89445;71649;4
89511;71714;4
89648;71814;4
89972;72103;4
89982;72114;4
90229;72309;4
90494;72521;4
90803;72766;4
90925;72869;4
90967;72906;4
91368;73230;4
91426;73283;4
91852;73632;4
91974;73741;4
91977;73742;4
92001;73761;4
92170;73884;4
92517;74156;4
92537;74179;4
92576;74216;4
92724;74335;4
92893;74467;4
92914;74486;4
92964;74529;4
92976;74535;4
